City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
352,Kieta,PG,-6.2167,155.6333,84.63,72,70,7.29,light rain
353,Yambio,SS,4.5721,28.3955,78.42,51,100,3.94,overcast clouds
354,Kapit,MY,2.0167,112.9333,75.29,94,99,0.25,overcast clouds
355,Cozumel,MX,20.5083,-86.9458,77.0,73,40,5.75,scattered clouds
356,Half Moon Bay,US,37.4636,-122.4286,57.0,76,1,23.02,haze
357,Ajdabiya,LY,30.7554,20.2263,50.59,59,67,5.57,broken clouds
358,Yining,CN,29.0361,114.5636,47.73,71,0,0.94,clear sky
359,Sharya,RU,58.3686,45.5144,-1.37,93,100,4.97,overcast clouds
360,Isangel,VU,-19.55,169.2667,86.0,79,75,3.44,moderate rain
361,Hagi,JP,34.4,131.4167,30.2,93,90,17.27,snow
362,Caravelas,BR,-17.7125,-39.2481,78.71,80,98,9.28,overcast clouds
363,Marivan,IR,35.5219,46.176,48.56,70,100,15.5,overcast clouds
364,Pacifica,US,37.6138,-122.4869,55.99,67,75,23.02,broken clouds
365,Ivanivka,UA,46.7208,34.553,15.03,93,11,7.25,few clouds
366,Lejanias,CO,3.5251,-74.0216,73.0,74,100,5.12,overcast clouds
367,Dongsheng,CN,39.8161,109.9776,20.44,81,0,7.7,clear sky
368,Walvis Bay,NA,-22.9575,14.5053,64.0,89,0,3.0,clear sky
369,Pilar,BR,-9.5972,-35.9567,78.8,89,0,9.22,clear sky
370,Tomatlan,MX,19.9333,-105.25,72.54,57,0,9.57,clear sky
371,Aguilas,ES,37.4063,-1.5829,51.01,52,67,3.0,broken clouds
372,Bambous Virieux,MU,-20.3428,57.7575,78.01,94,20,3.44,few clouds
373,Liverpool,GB,53.4106,-2.9779,46.4,81,13,12.66,few clouds
374,Shingu,JP,33.7333,135.9833,41.0,70,75,20.71,broken clouds
375,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,75.7,91,94,4.9,overcast clouds
376,Port Lincoln,AU,-34.7333,135.8667,81.72,37,0,10.36,clear sky
377,Russellville,US,35.2784,-93.1338,19.99,53,20,5.75,few clouds
378,Tautira,PF,-17.7333,-149.15,86.0,66,40,5.75,scattered clouds
379,Mantua,IT,45.1667,10.7833,41.0,70,98,3.0,overcast clouds
380,Esterhazy,CA,50.65,-102.0843,-0.4,55,26,11.5,scattered clouds
381,Tommot,RU,58.9564,126.2925,-26.27,81,6,1.77,clear sky
382,Hunterville,NZ,-39.9333,175.5667,64.0,56,46,11.99,scattered clouds
383,Bloomsburg,US,41.0037,-76.4549,33.01,67,90,3.0,overcast clouds
384,Quesnel,CA,52.9999,-122.5029,30.2,93,90,1.72,snow
385,Yuanping,CN,38.7153,112.7575,23.63,74,0,4.83,clear sky
386,Kasulu,TZ,-4.5767,30.1025,64.04,87,100,1.45,overcast clouds
387,Corpus Christi,US,27.8006,-97.3964,35.6,80,90,16.11,light intensity drizzle
388,Port Pirie,AU,-33.1833,138.0167,80.6,47,59,5.75,broken clouds
389,Dom Pedrito,BR,-30.9828,-54.6731,66.61,63,0,5.82,clear sky
390,Avera,US,33.194,-82.5271,41.0,60,1,6.91,clear sky
391,Sindor,RU,62.8629,51.8905,-20.96,87,100,3.29,overcast clouds
392,Wageningen,NL,51.9667,5.6667,46.99,100,75,11.5,mist
393,Kamina,CD,-8.7386,24.9906,65.05,93,100,4.68,overcast clouds
394,Ginda,IN,30.6945,78.4932,41.7,49,0,7.49,clear sky
395,Kwinana,AU,-32.25,115.7667,71.01,94,90,5.75,overcast clouds
396,Salalah,OM,17.0151,54.0924,69.8,73,0,3.44,clear sky
397,Road Town,VG,18.4167,-64.6167,78.8,69,20,16.11,few clouds
398,Cururupu,BR,-1.8283,-44.8683,73.58,97,98,2.19,overcast clouds
399,Gold Coast,AU,-28.0,153.4333,75.99,94,75,10.36,light rain
400,Santa Maria Del Oro,MX,25.9333,-105.3667,66.02,26,24,27.74,few clouds
401,Zhezkazgan,KZ,47.8043,67.7144,25.12,98,100,6.93,overcast clouds
402,Wenshang,CN,35.7275,116.4961,26.67,62,0,6.2,clear sky
403,Lumeje,AO,-11.55,20.7833,72.64,53,98,5.08,overcast clouds
404,Fukue,JP,32.6881,128.8419,35.6,69,75,18.41,broken clouds
405,Shitanjing,CN,39.2342,106.3439,27.9,74,0,5.77,clear sky
406,Freetown,SL,8.484,-13.2299,82.4,69,75,8.05,haze
407,Manadhoo,MV,5.7667,73.3833,81.23,71,93,10.04,overcast clouds
408,Vila Velha,BR,-20.3297,-40.2925,77.0,94,75,3.44,broken clouds
409,Uyuni,BO,-20.4597,-66.825,56.25,33,0,13.71,clear sky
410,Manono,CD,-7.3,27.4167,71.53,91,100,1.21,overcast clouds
411,Chipinge,ZW,-20.1883,32.6236,57.04,100,100,7.61,moderate rain
412,Mpika,ZM,-11.8343,31.4529,62.74,92,100,6.11,overcast clouds
413,Pagudpud,PH,18.5616,120.7868,69.8,94,20,2.3,few clouds
414,Altay,CN,47.8667,88.1167,19.04,73,16,2.51,few clouds
415,Melbu,NO,68.5044,14.8297,24.01,72,0,3.0,clear sky
416,Rundu,NA,-17.9333,19.7667,65.23,59,16,4.18,few clouds
417,Zanjan,IR,36.6736,48.4787,47.5,52,50,20.13,scattered clouds
418,Kayerkan,RU,69.3497,87.7602,-18.17,86,99,2.71,overcast clouds
419,Lasa,IT,46.6166,10.7002,26.6,86,40,2.3,scattered clouds
420,Nuevo Progreso,MX,23.1667,-97.95,54.0,54,25,4.0,scattered clouds
421,Mahibadhoo,MV,3.7833,72.9667,80.56,78,94,11.56,overcast clouds
422,Ixtapa,MX,20.7,-105.2,72.0,68,90,8.05,overcast clouds
423,Isabela,PH,6.7085,121.9711,78.8,89,40,2.3,scattered clouds
424,Changji,CN,44.0167,87.3167,14.0,92,90,4.47,light snow
425,Ballina,AU,-28.8667,153.5667,75.2,69,40,18.41,light rain
426,Teahupoo,PF,-17.8333,-149.2667,86.0,66,40,5.75,scattered clouds
427,San Juan,AR,-31.5375,-68.5364,81.28,34,10,8.63,clear sky
428,Harsin,IR,34.2721,47.5861,59.0,31,40,18.41,scattered clouds
429,Nova Olimpia,BR,-14.7972,-57.2881,74.05,90,94,2.57,moderate rain
430,Tura,IN,25.5198,90.2201,60.42,38,3,2.01,clear sky
431,Namibe,AO,-15.1961,12.1522,73.63,74,3,4.79,clear sky
432,Gaozhou,CN,21.9392,110.8461,63.54,73,7,5.84,clear sky
433,Lobito,AO,-12.3481,13.5456,77.05,79,27,4.63,scattered clouds
434,Andrews,US,32.3187,-102.5457,28.4,93,75,10.36,broken clouds
435,Dingle,PH,10.9995,122.6711,77.4,83,82,10.13,light rain
436,Yantal,RU,56.8471,105.2542,14.92,94,100,6.31,overcast clouds
437,Voh,NC,-20.9667,164.7,87.19,65,6,5.23,clear sky
438,Moirang,IN,24.5,93.7667,45.45,65,0,0.74,clear sky
439,Minab,IR,27.1467,57.0801,57.2,82,0,6.91,mist
440,Mogadishu,SO,2.0371,45.3438,76.08,85,70,15.05,broken clouds
441,Port-Gentil,GA,-0.7193,8.7815,80.6,89,20,5.75,few clouds
442,Dombarovskiy,RU,50.7587,59.5386,0.79,91,100,5.03,overcast clouds
443,Cap Malheureux,MU,-19.9842,57.6142,78.01,88,97,1.99,overcast clouds
444,Nicolas De Pierola,PE,-11.95,-76.7,77.0,61,0,10.36,clear sky
445,Krasnoselkup,RU,65.7,82.4667,-20.69,87,100,13.65,overcast clouds
446,Kalakamati,BW,-20.5929,27.3121,62.55,83,100,13.87,overcast clouds
447,Borgarnes,IS,64.5383,-21.9206,39.99,75,100,8.99,light rain
448,Abu Kamal,SY,34.4506,40.9171,58.77,51,51,17.11,broken clouds
449,Breves,BR,-1.6822,-50.4803,73.87,96,87,3.96,overcast clouds
450,Sesimbra,PT,38.4445,-9.1015,57.0,94,40,2.3,scattered clouds
451,Ulaanbaatar,MN,47.9077,106.8832,-11.2,77,0,4.47,clear sky
452,Kaili,ID,-3.4626,120.2147,73.09,79,100,0.34,overcast clouds
453,Robertson,US,36.5167,-86.8667,18.0,85,90,6.91,overcast clouds
454,Westport,US,41.1415,-73.3579,46.4,57,40,12.66,scattered clouds
455,Valle Hermoso,MX,25.6667,-97.8333,42.8,93,90,6.91,mist
456,Sungairaya,ID,0.7,108.9,75.67,82,37,6.15,scattered clouds
457,Bandundu,CD,-3.3167,17.3667,73.53,86,100,2.57,overcast clouds
458,Ponta Delgada,PT,37.7333,-25.6667,57.99,72,20,11.5,few clouds
459,Yagodnoye,RU,62.55,149.6667,-9.0,87,100,3.51,overcast clouds
460,Miragoane,HT,18.4423,-73.0876,78.82,72,10,4.85,clear sky
461,Okha,RU,53.5739,142.9478,17.71,95,100,28.19,overcast clouds
462,Puerto Baquerizo Moreno,EC,-0.9,-89.6,82.4,83,75,10.36,broken clouds
463,Molteno,ZA,-31.3968,26.3625,46.47,86,30,6.82,scattered clouds
464,Tibagi,BR,-24.5094,-50.4136,65.19,90,32,2.01,scattered clouds
465,Iracoubo,GF,5.4802,-53.2011,76.1,76,59,11.21,broken clouds
466,Karatau,KZ,43.1667,70.4667,39.25,69,25,3.15,scattered clouds
467,Bafoulabe,ML,13.8065,-10.8321,81.23,15,25,5.03,scattered clouds
468,Moreira Sales,BR,-24.0622,-53.0069,71.31,77,0,4.07,clear sky
469,Zonguldak,TR,41.25,31.8333,19.6,99,96,1.25,light snow
470,Yumen,CN,40.2833,97.2,31.17,75,0,10.51,clear sky
471,Kuah,MY,6.3265,99.8432,77.0,73,20,2.3,few clouds
472,Yantongshan,CN,43.2919,126.0094,-1.97,90,100,13.65,light snow
473,George,ZA,-33.963,22.4617,57.2,94,0,4.61,clear sky
474,Slave Lake,CA,55.2834,-114.769,6.8,78,90,8.05,overcast clouds
475,Bam,IR,29.106,58.357,53.92,32,0,4.14,clear sky
476,Broome,US,42.2506,-75.833,26.01,86,90,14.97,snow
477,Rochegda,RU,62.8,43.25,-11.52,89,98,4.25,overcast clouds
478,Yarada,IN,17.65,83.2667,69.8,94,0,2.3,mist
479,Clyde,US,41.3042,-82.9752,15.01,82,99,6.78,overcast clouds
480,Victoria,HK,22.2855,114.1577,66.99,66,1,1.01,clear sky
481,Gilgit,PK,35.9221,74.3087,30.31,54,0,3.69,clear sky
482,Berezovka,BY,53.7214,25.4993,11.88,95,98,5.48,overcast clouds
483,Havre-Saint-Pierre,CA,50.2334,-63.5986,12.2,62,90,5.75,light snow
484,Sechura,PE,-5.5569,-80.8222,79.86,60,18,17.52,few clouds
485,Sar-E Pul,AF,35.8333,66.1667,42.75,39,0,7.27,clear sky
486,Yuzhno-Sukhokumsk,RU,44.6581,45.6436,20.98,95,100,11.41,overcast clouds
487,Kalispell,US,48.1958,-114.3129,24.01,79,90,2.75,overcast clouds
488,Casper,US,42.8666,-106.3131,30.2,64,90,9.22,overcast clouds
489,Ak-Dovurak,RU,51.1833,90.6,5.77,87,87,1.16,overcast clouds
490,Beech Grove,US,39.722,-86.09,17.6,62,1,4.61,clear sky
491,Saint-Georges,GD,12.0564,-61.7485,78.8,73,20,11.5,few clouds
492,Groa,NO,62.65,8.7167,41.0,52,75,6.91,light rain
493,San Policarpo,PH,12.1791,125.5072,78.85,86,100,11.43,overcast clouds
494,Hobyo,SO,5.3505,48.5268,76.75,81,17,14.47,few clouds
495,Itaituba,BR,-4.2761,-55.9836,77.0,94,75,4.61,broken clouds
496,Puri,IN,19.8,85.85,71.6,88,40,5.97,mist
497,Esperance,AU,-33.8667,121.9,80.6,44,51,11.5,broken clouds
498,Kaitangata,NZ,-46.2817,169.8464,59.0,61,11,8.01,few clouds
499,Labuhan,ID,-6.8844,112.2051,79.61,84,100,8.25,overcast clouds
500,Hirado,JP,33.3597,129.5531,37.4,65,75,27.63,broken clouds
501,Bahia Blanca,AR,-38.7196,-62.2724,67.28,39,0,10.38,clear sky
502,Vuktyl,RU,63.8567,57.3094,-29.13,85,100,3.71,overcast clouds
503,Nelson Bay,AU,-32.7167,152.15,73.4,64,75,14.97,broken clouds
504,Tandil,AR,-37.3217,-59.1332,64.0,81,60,5.01,broken clouds
505,Novi Ligure,IT,44.7608,8.7896,41.0,92,98,2.1,overcast clouds
506,Goedereede,NL,51.8175,3.9806,45.0,94,54,4.0,broken clouds
507,Thunder Bay,CA,48.4001,-89.3168,12.2,34,1,9.22,clear sky
508,Balakhninskiy,RU,58.0106,114.2769,-17.43,81,99,2.62,overcast clouds
509,Banda Aceh,ID,5.5577,95.3222,77.58,81,53,10.67,broken clouds
510,Anori,BR,-3.7728,-61.6442,77.22,87,49,2.53,scattered clouds
511,Damara,CF,4.9608,18.7035,74.07,23,55,3.8,broken clouds
512,Ust-Barguzin,RU,53.45,108.9833,-4.47,90,100,5.55,overcast clouds
513,Kijang,KR,35.2442,129.2139,24.8,33,20,11.5,few clouds
514,Wuxue,CN,29.8506,115.5525,49.39,64,0,1.88,clear sky
515,Fortuna,US,40.5982,-124.1573,54.0,81,20,13.8,few clouds
516,Jiayuguan,CN,39.8167,98.3,29.25,75,0,4.09,clear sky
517,Brae,GB,60.3964,-1.353,44.6,81,74,20.71,broken clouds
518,Djenne,ML,13.9061,-4.5533,83.28,14,40,7.65,scattered clouds
519,Sirjan,IR,29.452,55.6814,48.78,40,0,6.67,clear sky
520,Nyuksenitsa,RU,60.4128,44.2397,-5.89,91,96,1.25,overcast clouds
521,Marsh Harbour,BS,26.5412,-77.0636,76.3,85,87,12.06,overcast clouds
522,Kupang,ID,-10.1667,123.5833,77.0,100,75,7.76,broken clouds
523,Aktau,KZ,43.65,51.2,30.2,93,90,8.95,overcast clouds
524,Jinxiang,CN,27.4327,120.6062,51.03,78,58,13.0,broken clouds
525,Talara,PE,-4.5772,-81.2719,74.73,82,23,13.49,few clouds
526,Lufilufi,WS,-13.8745,-171.5986,91.4,70,40,10.36,scattered clouds
527,Mecca,SA,21.4267,39.8261,73.45,73,0,8.05,clear sky
528,Shenjiamen,CN,29.9576,122.298,43.3,66,0,14.18,clear sky
529,Ambon,ID,-3.6954,128.1814,82.4,78,20,4.61,few clouds
530,Touros,BR,-5.1989,-35.4608,80.6,78,20,6.91,few clouds
531,Rovaniemi,FI,66.5,25.7167,-4.0,77,0,1.14,clear sky
532,Vila,PT,42.0304,-8.1588,44.01,93,100,1.01,overcast clouds
533,Sao Filipe,CV,14.8961,-24.4956,71.62,73,84,6.08,broken clouds
534,Letterkenny,IE,54.95,-7.7333,42.06,86,36,14.41,moderate rain
535,Yamethin,MM,20.4333,96.15,63.57,43,0,3.27,clear sky
536,Cap-Aux-Meules,CA,47.3821,-61.8597,28.4,93,100,20.71,overcast clouds
537,Ejutla De Crespo,MX,16.5667,-96.7333,82.4,2,40,21.85,scattered clouds
538,Marzuq,YE,14.4,46.4667,59.92,44,31,3.0,scattered clouds
539,Rapid Valley,US,44.0625,-103.1463,7.0,72,90,3.44,light snow
540,Hirara,JP,24.8,125.2833,62.6,88,75,23.02,broken clouds
541,Ulma,DE,48.3984,9.9916,41.0,76,71,3.0,broken clouds
542,Hargeysa,SO,9.56,44.065,59.59,79,4,1.52,clear sky
543,Belyy Yar,RU,53.6039,91.3903,6.8,92,100,4.47,smoke
544,Ardakan,IR,32.31,54.0175,48.2,18,0,6.91,clear sky
545,Aiyira,GR,38.15,22.35,39.99,49,0,1.99,clear sky
546,Gremyachinsk,RU,58.5603,57.851,-11.25,91,100,6.02,overcast clouds
547,Kahului,US,20.8947,-156.47,82.4,57,40,6.91,scattered clouds
548,Cravo Norte,CO,6.3017,-70.2041,87.24,41,83,7.61,broken clouds
549,Sayyan,YE,15.1718,44.3244,54.68,39,41,2.77,scattered clouds
550,Severobaykalsk,RU,55.65,109.3167,-5.31,90,100,3.76,light snow
551,Nizwa,OM,22.9333,57.5333,56.75,72,3,0.51,clear sky
552,Talnakh,RU,69.4865,88.3972,-16.11,81,94,3.58,overcast clouds
553,Boa Esperanca,BR,-21.09,-45.5658,68.47,87,2,0.72,clear sky
554,Kathu,TH,7.9178,98.3332,75.2,83,20,6.91,few clouds
555,Mitsamiouli,KM,-11.3847,43.2844,81.46,80,83,14.2,broken clouds
556,Sovetskiy,RU,61.3614,63.5842,-15.12,89,84,3.58,broken clouds
557,Quelimane,MZ,-17.8786,36.8883,77.0,94,75,8.05,light rain
558,Sidi Ali,DZ,36.0998,0.4206,51.15,73,67,0.85,broken clouds
559,Nabire,ID,-3.3667,135.4833,77.61,81,100,3.42,overcast clouds
560,Darnah,LY,32.767,22.6367,50.49,62,62,24.09,broken clouds
561,Suntar,RU,62.1444,117.6319,-24.95,84,76,5.59,broken clouds
562,Lensk,RU,60.7253,114.9278,-21.17,80,46,3.65,scattered clouds
563,Emirdag,TR,39.0197,31.15,13.48,95,99,10.4,overcast clouds
564,Muisne,EC,0.6,-80.0333,77.7,84,96,6.33,light rain
565,Jaguariaiva,BR,-24.2511,-49.7058,64.92,89,27,4.43,scattered clouds
566,Vardo,NO,70.3705,31.1107,15.8,73,100,19.57,snow
567,Picos,BR,-7.0769,-41.4669,73.29,93,100,4.05,overcast clouds
568,Adrar,MR,20.5022,-10.0711,69.03,23,98,9.26,overcast clouds
569,Taganak,PH,6.0833,118.3,77.0,94,40,4.61,scattered clouds
570,Wawa,NG,9.9022,4.4192,78.13,18,16,2.17,few clouds
571,Willmar,US,45.1219,-95.0433,5.0,56,1,4.61,clear sky
572,Mahenge,TZ,-8.6833,36.7167,65.98,100,100,3.85,overcast clouds
573,Sabi,GM,13.2333,-14.2,82.26,15,95,2.19,overcast clouds
574,Esso,RU,55.9333,158.7,9.77,90,99,8.5,overcast clouds
575,Srednekolymsk,RU,67.45,153.6833,-16.01,88,99,3.91,overcast clouds
576,Pervomayskoye,RU,43.919,46.7102,24.58,97,99,8.86,overcast clouds
577,Najran,SA,17.4924,44.1277,60.8,36,0,1.77,clear sky
578,Fairlie,GB,55.756,-4.8556,44.01,85,0,12.01,clear sky
579,Lithakia,GR,37.7167,20.8333,32.0,55,0,2.3,clear sky
580,Coihaique,CL,-45.5752,-72.0662,59.0,51,75,5.75,broken clouds
581,Roswell,US,34.0232,-84.3616,28.4,68,1,13.8,clear sky
582,Necochea,AR,-38.5473,-58.7368,63.0,91,100,3.0,moderate rain
583,Dubai,AE,25.2582,55.3047,68.0,88,0,4.61,haze
584,Pakokku,MM,21.3333,95.1,65.1,43,0,0.65,clear sky
585,Ancud,CL,-41.8697,-73.8203,60.01,63,90,4.61,overcast clouds
586,Pangai,TO,-19.8,-174.35,84.2,74,20,5.75,few clouds
587,Chippewa Falls,US,44.9369,-91.3929,10.4,56,1,4.61,clear sky
588,Ngong,KE,-1.3618,36.6566,66.2,72,0,8.05,clear sky
589,Asau,RO,46.4333,26.4,17.01,64,3,4.83,clear sky
590,Fort Saint James,CA,54.4333,-124.25,27.41,95,91,4.16,overcast clouds
591,Costa Rica,BR,-23.4167,-54.65,76.05,69,59,3.58,broken clouds
592,Boali,CF,4.8005,18.1275,74.77,21,64,2.62,broken clouds
593,Sassandra,CI,4.95,-6.0833,78.28,89,99,4.88,light rain
594,Shaikhpura,IN,25.15,85.85,61.65,48,49,3.36,scattered clouds
595,Port Hardy,CA,50.6996,-127.4199,42.8,70,75,13.8,broken clouds
596,Vostok,RU,46.4856,135.8833,11.03,96,100,8.63,snow
597,Leh,IN,34.1667,77.5833,3.36,57,0,2.53,clear sky
598,Balad,IQ,34.0164,44.1453,69.49,36,100,21.18,overcast clouds
599,Sola,VU,-13.8833,167.55,82.45,81,28,10.31,scattered clouds
600,Le Port,RE,-20.9373,55.2919,80.6,57,90,5.75,light rain
601,Luanda,AO,-8.8368,13.2343,80.6,78,40,6.91,scattered clouds
602,Xuchang,CN,34.0167,113.8167,30.2,55,0,4.47,clear sky
603,Chingirlau,KZ,51.095,54.0814,-5.42,88,100,9.06,overcast clouds
604,Chara,RU,56.9064,118.2631,-22.65,70,24,0.49,few clouds
605,Cangzhou,CN,38.3167,116.8667,17.89,57,0,7.67,clear sky
606,Sarzedo,BR,-20.0353,-44.1447,78.8,69,40,1.68,scattered clouds
607,Boyolangu,ID,-8.1181,111.8935,78.37,80,94,1.81,overcast clouds
608,Saint-Augustin,CA,51.226,-58.6502,8.6,91,100,5.14,overcast clouds
609,Balikpapan,ID,-1.2675,116.8289,78.8,94,40,2.3,scattered clouds
610,Shubarkuduk,KZ,49.1447,56.4872,8.6,95,100,14.74,overcast clouds
611,Sajalices,PA,8.6834,-79.8707,84.2,70,20,11.5,few clouds
612,Puerto Madryn,AR,-42.7692,-65.0385,72.61,40,0,21.03,clear sky
613,Gull Lake,CA,50.1001,-108.4847,5.0,72,1,9.22,clear sky
614,Nikolayevsk-Na-Amure,RU,53.1406,140.73,7.18,91,100,15.1,light snow
615,Torbay,CA,47.6666,-52.7314,26.01,93,90,4.61,light snow
616,Salmo,CA,49.1999,-117.2689,32.0,64,100,11.5,overcast clouds
617,Meulaboh,ID,4.1363,96.1285,76.51,79,43,5.46,scattered clouds
618,Platanos,GR,37.6667,21.6167,32.0,55,0,2.3,clear sky
619,Comodoro Rivadavia,AR,-45.8667,-67.5,73.4,46,0,10.36,clear sky
620,Mweka,CD,-4.85,21.5667,70.21,93,100,1.54,overcast clouds
621,Aswan,EG,24.0934,32.907,52.93,40,100,14.54,overcast clouds
622,Porto Novo,BJ,6.4965,2.6036,84.2,89,40,11.5,scattered clouds
623,Mnogovershinnyy,RU,53.9353,139.9242,-0.53,93,100,14.61,overcast clouds
624,Dunkirk,FR,51.05,2.3667,48.0,94,77,1.99,broken clouds
625,Poum,NC,-20.2333,164.0167,81.54,78,9,5.37,clear sky
626,Santa Cruz,BO,-17.8,-63.1667,78.8,73,75,4.61,broken clouds
627,Dezful,IR,32.3811,48.4058,66.94,32,93,8.19,overcast clouds
628,Zavoronezhskoye,RU,52.8801,40.5526,-6.59,91,50,8.52,scattered clouds
629,Ayan,RU,56.45,138.1667,-8.27,79,100,14.07,overcast clouds
630,Moyobamba,PE,-6.05,-76.9667,71.92,87,97,1.39,overcast clouds
631,Quatre Cocos,MU,-20.2078,57.7625,78.01,94,20,3.44,few clouds
632,Vestmanna,FO,62.1564,-7.1664,44.6,93,75,17.27,broken clouds
633,Sao Lourenco Do Sul,BR,-31.3653,-51.9783,72.0,73,1,7.81,clear sky
634,Axim,GH,4.8699,-2.2405,80.1,85,100,6.2,overcast clouds
635,Kurilsk,RU,45.2333,147.8833,23.72,86,100,15.59,light snow
636,Novyy Urengoy,RU,66.0833,76.6333,-21.1,87,100,9.01,overcast clouds
637,Port Augusta,AU,-32.5,137.7667,88.0,47,53,5.75,broken clouds
638,Port Hedland,AU,-20.3167,118.5667,82.4,83,87,8.05,overcast clouds
639,Spornoye,RU,50.8448,37.2913,1.4,85,0,4.47,clear sky
640,Areosa,PT,41.7178,-8.8571,53.01,100,40,3.44,fog
641,Ladario,BR,-19.0047,-57.6017,75.2,100,90,2.15,moderate rain
642,San Bernardo,CL,-33.6,-70.7167,71.01,68,20,3.44,few clouds
643,Cooma,AU,-36.2333,149.1333,59.0,77,90,12.66,overcast clouds
644,Cerignola,IT,41.264,15.9005,35.6,69,0,2.3,clear sky
645,Ratnagiri,IN,16.9833,73.3,70.75,84,1,8.08,clear sky
646,Rocha,UY,-34.4833,-54.3333,65.44,94,83,5.1,broken clouds
647,Itarema,BR,-2.9248,-39.9167,74.5,93,100,3.62,light rain
648,Nova Varos,RS,43.4606,19.8114,26.6,50,0,5.75,clear sky
649,Leningradskiy,RU,69.3833,178.4167,-17.14,87,84,4.25,broken clouds
650,Aykhal,RU,66.0,111.5,-24.84,83,90,8.75,overcast clouds
651,Palani,IN,10.4667,77.5333,72.34,79,51,2.73,broken clouds
652,Taksimo,RU,56.3444,114.8794,-20.38,81,97,0.87,overcast clouds
653,Gavle,SE,60.6745,17.1417,25.0,74,75,1.99,broken clouds
654,Santa Rosa,PH,14.3122,121.1114,78.01,78,20,1.14,few clouds
655,Sandakan,MY,5.8402,118.1179,77.0,94,40,4.61,scattered clouds
656,Tucurui,BR,-3.7661,-49.6725,74.05,95,97,3.44,overcast clouds
657,Boddam,GB,57.4667,-1.7833,39.99,93,64,3.44,broken clouds
658,Benalla,AU,-36.55,145.9833,73.4,56,86,5.75,overcast clouds
659,Rondonopolis,BR,-16.4708,-54.6356,73.58,92,97,0.67,moderate rain
660,Peruibe,BR,-24.32,-46.9983,75.79,88,21,4.97,few clouds
661,Doha,QA,25.2867,51.5333,66.2,88,0,4.61,clear sky
662,Pontianak,ID,-0.0333,109.3333,75.2,88,40,3.44,smoke
663,Caxias,PT,38.7031,-9.2767,57.99,100,20,3.44,few clouds
664,Brownwood,US,31.7093,-98.9912,23.0,68,90,19.77,overcast clouds
665,Kandalaksha,RU,67.162,32.4123,-6.32,90,71,1.14,broken clouds
666,Maceio,BR,-9.6658,-35.7353,78.8,89,0,9.22,clear sky
667,Vestmannaeyjar,IS,63.4427,-20.2734,40.77,77,100,15.12,overcast clouds
668,Elat,IL,29.5581,34.9482,55.4,47,40,4.61,scattered clouds
669,Urengoy,RU,65.9667,78.3667,-17.14,88,100,5.55,overcast clouds
670,Lannion,FR,48.75,-3.4167,50.0,87,75,14.97,broken clouds
671,Wagar,SD,16.1525,36.2032,74.84,21,0,10.74,clear sky
672,Miraflores,MX,19.2167,-98.8083,73.4,10,75,11.5,broken clouds
673,Shirokiy,RU,49.758,129.523,11.5,95,100,19.98,light snow
674,Plettenberg Bay,ZA,-34.0527,23.3716,62.55,75,0,7.34,clear sky
675,Sorong,ID,-0.8833,131.25,81.25,81,70,4.76,broken clouds
676,Medea,DZ,36.2642,2.7539,42.8,87,20,6.08,few clouds
677,Ikom,NG,5.9667,8.7063,72.84,89,17,2.62,few clouds
678,Evans,US,33.5337,-82.1307,44.6,49,1,5.75,clear sky
679,Araouane,ML,18.9048,-3.5265,78.12,15,66,10.92,broken clouds
